appointment_id,institution_id,seat_id,seat_level,source_index,title_verbatim,unit_name,person_id,start_date,start_precision,end_date,end_precision,end_date_suppressed,is_current,is_interim,is_interim_legacy,interim_evidence,interim_evidence_quote,interim_override,interim_override_reason,interim_diverges_from_legacy,title_is_compound,converted_to_permanent,linked_permanent_id,predecessor_appointment_id,appointment_seq,is_left_censored,last_verified_date,announcement_date,search_start_date,search_firm,is_internal_hire,source_url
US-NORTH-CAROLINA-STATE-UNIVERSITY-D-COLLEGE-OF-SCIENCES-2023-5,US-NORTH-CAROLINA-STATE-UNIVERSITY,US-NORTH-CAROLINA-STATE-UNIVERSITY-D-COLLEGE-OF-SCIENCES,dean,r1-arts-deans.json,Dean,College of Sciences,P09129,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-NORTH-CAROLINA-STATE-UNIVERSITY-D-COLLEGE-OF-SCIENCES-2023-4,5,FALSE,,,,,,https://news.ncsu.edu/2023/05/nc-state-names-new-dean-of-college-of-sciences/
US-NORTH-DAKOTA-STATE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-1,US-NORTH-DAKOTA-STATE-UNIVERSITY,US-NORTH-DAKOTA-STATE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Arts and Sciences,P09130,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain_narrative_elsewhere,"Predecessor A&S/Humanities dean was David Bertolini (interim July 2017, permanent March 2018), who later moved to interim provost.",FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,TRUE,https://www.ndsu.edu/artsandsciences/about/deans_welcome/
US-NORTHEASTERN-UNIVERSITY-D-COLLEGE-OF-SOCIAL-SCIENCES-AND-HUMANITIES-2023-4,US-NORTHEASTERN-UNIVERSITY,US-NORTHEASTERN-UNIVERSITY-D-COLLEGE-OF-SOCIAL-SCIENCES-AND-HUMANITIES,dean,r1-arts-deans.json,Interim Dean,College of Social Sciences and Humanities,P09131,2023-01-01,year,2024-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Dean,FALSE,,FALSE,FALSE,FALSE,,US-NORTHEASTERN-UNIVERSITY-D-COLLEGE-OF-SOCIAL-SCIENCES-AND-HUMANITIES-2013-3,4,FALSE,,,,,FALSE,https://cssh.northeastern.edu/faculty/ronald-sandler/
US-OHIO-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-24,US-OHIO-UNIVERSITY,US-OHIO-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Arts and Sciences,P09132,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-OHIO-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2022-23,24,FALSE,,,,,FALSE,https://www.ohio.edu/cas/mando
US-OREGON-STATE-UNIVERSITY-D-COLLEGE-OF-SCIENCE-2023-6,US-OREGON-STATE-UNIVERSITY,US-OREGON-STATE-UNIVERSITY-D-COLLEGE-OF-SCIENCE,dean,r1-arts-deans.json,Dean,College of Science,P09133,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-OREGON-STATE-UNIVERSITY-D-COLLEGE-OF-SCIENCE-2022-5,6,FALSE,,,,,FALSE,https://science.oregonstate.edu/impact/2023/10/meet-the-new-dean-of-science-eleanor-feingold
US-PEPPERDINE-UNIVERSITY-D-SEAVER-COLLEGE-OF-LETTERS-ARTS-AND-SCIENCES-2023-4,US-PEPPERDINE-UNIVERSITY,US-PEPPERDINE-UNIVERSITY-D-SEAVER-COLLEGE-OF-LETTERS-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,"Seaver College of Letters, Arts, and Sciences",P09134,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-PEPPERDINE-UNIVERSITY-D-SEAVER-COLLEGE-OF-LETTERS-ARTS-AND-SCIENCES-2014-3,4,FALSE,,,,,TRUE,https://seaver.pepperdine.edu/about/administration/dean/contact/deans.htm
US-PURDUE-UNIVERSITY-D-COLLEGE-OF-SCIENCE-2023-4,US-PURDUE-UNIVERSITY,US-PURDUE-UNIVERSITY-D-COLLEGE-OF-SCIENCE,dean,r1-arts-deans.json,Dean,College of Science,P09135,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-PURDUE-UNIVERSITY-D-COLLEGE-OF-SCIENCE-2022-3,4,FALSE,,,,,TRUE,https://www.purdue.edu/science/about/meet-the-dean.html
US-RUTGERS-UNIVERSITY-D-SCHOOL-OF-ARTS-AND-SCIENCES-2023-6,US-RUTGERS-UNIVERSITY,US-RUTGERS-UNIVERSITY-D-SCHOOL-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,School of Arts and Sciences,P07964,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-RUTGERS-UNIVERSITY-D-SCHOOL-OF-ARTS-AND-SCIENCES-2022-5,6,FALSE,,,,,FALSE,https://newbrunswick.rutgers.edu/chancellor/communications/juli-wade-executive-dean-sas
US-STONY-BROOK-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-4,US-STONY-BROOK-UNIVERSITY,US-STONY-BROOK-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Interim Dean,College of Arts and Sciences,P09136,2023-01-01,year,2024-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Dean,FALSE,,FALSE,FALSE,FALSE,,US-STONY-BROOK-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2018-3,4,FALSE,,,,,TRUE,https://www.stonybrook.edu/commcms/provost/about/_communications/axel_drees_named_interim_cas_dean_06_22_2023.php
US-SYRACUSE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-5,US-SYRACUSE-UNIVERSITY,US-SYRACUSE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Arts and Sciences,P09137,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-SYRACUSE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2022-4,5,FALSE,,,,,FALSE,https://news.syr.edu/2023/03/07/behzad-mortazavi-named-dean-of-the-college-of-arts-and-sciences/
US-TEMPLE-UNIVERSITY-D-COLLEGE-OF-SCIENCE-AND-TECHNOLOGY-2023-3,US-TEMPLE-UNIVERSITY,US-TEMPLE-UNIVERSITY-D-COLLEGE-OF-SCIENCE-AND-TECHNOLOGY,dean,r1-arts-deans.json,Dean,College of Science and Technology,P09138,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-TEMPLE-UNIVERSITY-D-COLLEGE-OF-SCIENCE-AND-TECHNOLOGY-2012-2,3,FALSE,,,,,,https://now.temple.edu/news/2023-08-03/new-college-science-technology-dean-will-join-temple-university-fall
US-TEXAS-A-AND-M-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-2,US-TEXAS-A-AND-M-UNIVERSITY,US-TEXAS-A-AND-M-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Interim Dean,College of Arts and Sciences,P09139,2023-01-01,year,2024-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Dean,FALSE,,FALSE,FALSE,TRUE,US-TEXAS-A-AND-M-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2024-3,US-TEXAS-A-AND-M-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES-2022-1,2,FALSE,,,,,,https://stories.tamu.edu/news/2023/08/07/mark-zoran-named-college-of-arts-and-sciences-interim-dean/
US-UNIVERSITY-OF-CALIFORNIA-RIVERSIDE-D-COLLEGE-OF-NATURAL-AND-AGRICULTURAL-SCIENCES-2023-16,US-UNIVERSITY-OF-CALIFORNIA-RIVERSIDE,US-UNIVERSITY-OF-CALIFORNIA-RIVERSIDE-D-COLLEGE-OF-NATURAL-AND-AGRICULTURAL-SCIENCES,dean,r1-arts-deans.json,Dean,College of Natural & Agricultural Sciences,P09140,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,narrative_two_appointments,"Interim 2023-2024, then full dean;",FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CALIFORNIA-RIVERSIDE-D-COLLEGE-OF-NATURAL-AND-AGRICULTURAL-SCIENCES-2016-15,16,FALSE,,,,,TRUE,https://news.ucr.edu/articles/2025/01/31/meet-new-dean-cnas
US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO-D-SCHOOL-OF-PHYSICAL-SCIENCES-2023-3,US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO,US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO-D-SCHOOL-OF-PHYSICAL-SCIENCES,dean,r1-arts-deans.json,Dean,School of Physical Sciences,P09141,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO-D-SCHOOL-OF-PHYSICAL-SCIENCES-2016-2,3,FALSE,,,,,FALSE,https://physicalsciences.ucsd.edu/overview/deans-message.html
US-UNIVERSITY-OF-CALIFORNIA-SANTA-CRUZ-D-DIVISION-OF-PHYSICAL-AND-BIOLOGICAL-SCIENCES-2023-2,US-UNIVERSITY-OF-CALIFORNIA-SANTA-CRUZ,US-UNIVERSITY-OF-CALIFORNIA-SANTA-CRUZ-D-DIVISION-OF-PHYSICAL-AND-BIOLOGICAL-SCIENCES,dean,r1-arts-deans.json,Dean,Division of Physical & Biological Sciences,P09142,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CALIFORNIA-SANTA-CRUZ-D-DIVISION-OF-PHYSICAL-AND-BIOLOGICAL-SCIENCES-2011-1,2,FALSE,,,,,FALSE,https://news.ucsc.edu/2023/03/gaensler-pbsci-dean/
US-UNIVERSITY-OF-CHICAGO-D-DIVISION-OF-THE-ARTS-AND-HUMANITIES-2023-2,US-UNIVERSITY-OF-CHICAGO,US-UNIVERSITY-OF-CHICAGO-D-DIVISION-OF-THE-ARTS-AND-HUMANITIES,dean,r1-arts-deans.json,Dean,Division of the Arts & Humanities,P09143,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CHICAGO-D-DIVISION-OF-THE-ARTS-AND-HUMANITIES-2016-1,2,FALSE,,,,,TRUE,https://news.uchicago.edu/story/deborah-nelson-appointed-dean-uchicagos-division-humanities
US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-11,US-UNIVERSITY-OF-CINCINNATI,US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Arts and Sciences,P09144,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-ARTS-AND-SCIENCES-2021-10,11,FALSE,,,,,TRUE,https://www.uc.edu/news/articles/2023/04/university-of-cincinnati-names-new-dean-for-college-of-arts--sciences.html
US-UNIVERSITY-OF-DELAWARE-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-6,US-UNIVERSITY-OF-DELAWARE,US-UNIVERSITY-OF-DELAWARE-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Interim Dean,College of Arts and Sciences,P09145,2023-01-01,year,2025-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-DELAWARE-D-COLLEGE-OF-ARTS-AND-SCIENCES-2019-5,6,FALSE,,,,,,https://www.udel.edu/udaily/2024/december/new-dean-college-arts-sciences-caleb-everett/
US-UNIVERSITY-OF-GEORGIA-D-FRANKLIN-COLLEGE-OF-ARTS-AND-SCIENCES-2023-3,US-UNIVERSITY-OF-GEORGIA,US-UNIVERSITY-OF-GEORGIA-D-FRANKLIN-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,Franklin College of Arts and Sciences,P09146,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-GEORGIA-D-FRANKLIN-COLLEGE-OF-ARTS-AND-SCIENCES-2012-2,3,FALSE,,,,,TRUE,https://www.franklin.uga.edu/news/stories/2023/welcome-dean-stenport
US-UNIVERSITY-OF-ILLINOIS-CHICAGO-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES-2023-2,US-UNIVERSITY-OF-ILLINOIS-CHICAGO,US-UNIVERSITY-OF-ILLINOIS-CHICAGO-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Liberal Arts and Sciences,P09147,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,narrative_two_appointments,"Named dean effective July 1, 2023, after serving as interim dean 2022-2023.",FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-ILLINOIS-CHICAGO-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES-2010-1,2,FALSE,,,,,,https://today.uic.edu/lisa-a-freeman-named-dean-of-the-college-of-liberal-arts-and-sciences/
US-UNIVERSITY-OF-KANSAS-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES-2023-16,US-UNIVERSITY-OF-KANSAS,US-UNIVERSITY-OF-KANSAS-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Liberal Arts and Sciences,P08496,2023-01-01,year,2026-01-01,year,FALSE,FALSE,FALSE,FALSE,narrative_outruns,"Interim dean(s) (e.g., Clarence Lang served as interim earlier) filled the 2020-2023 gap;",FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-KANSAS-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES-2016-15,16,FALSE,,,,,FALSE,https://collegedean.ku.edu/previous-deans
US-UNIVERSITY-OF-LOUISVILLE-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-4,US-UNIVERSITY-OF-LOUISVILLE,US-UNIVERSITY-OF-LOUISVILLE-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Arts & Sciences,P09148,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-LOUISVILLE-D-COLLEGE-OF-ARTS-AND-SCIENCES-2019-3,4,FALSE,,,,,FALSE,https://www.louisvillecardinal.com/2023/03/uncg-associate-dean-dayna-touron-named-new-dean-of-college-of-arts-and-sciences/
US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-COLLEGE-OF-NATURAL-SCIENCES-2023-2,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-COLLEGE-OF-NATURAL-SCIENCES,dean,r1-arts-deans.json,Dean,College of Natural Sciences,P09149,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-COLLEGE-OF-NATURAL-SCIENCES-2017-1,2,FALSE,,,,,FALSE,https://www.umass.edu/provost/news/michael-fox-named-new-dean-college-natural-sciences-umass-amherst
US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-BIOLOGICAL-SCIENCES-2023-4,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-BIOLOGICAL-SCIENCES,dean,r1-arts-deans.json,Dean,College of Biological Sciences,P09150,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,narrative_unanchored,An interim dean served between Forbes's 2022 departure and DeWalt's arrival;,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-BIOLOGICAL-SCIENCES-2015-3,4,FALSE,,,,,FALSE,https://cbs.umn.edu/blog-posts/cbs-dean-announcement
US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-LIBERAL-ARTS-2023-4,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-LIBERAL-ARTS,dean,r1-arts-deans.json,Interim Dean,College of Liberal Arts,P09151,2023-01-01,year,2024-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-LIBERAL-ARTS-2014-3,4,FALSE,,,,,FALSE,https://mndaily.com/277829/campus-administration/qa-with-new-college-of-liberal-arts-dean/
US-UNIVERSITY-OF-NEVADA-RENO-D-COLLEGE-OF-SCIENCE-2023-4,US-UNIVERSITY-OF-NEVADA-RENO,US-UNIVERSITY-OF-NEVADA-RENO-D-COLLEGE-OF-SCIENCE,dean,r1-arts-deans.json,Dean,College of Science,P09152,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-NEVADA-RENO-D-COLLEGE-OF-SCIENCE-2021-3,4,FALSE,,,,,,https://www.unr.edu/provost/office/deans
US-UNIVERSITY-OF-NEW-MEXICO-D-COLLEGE-OF-ARTS-AND-SCIENCES-2023-3,US-UNIVERSITY-OF-NEW-MEXICO,US-UNIVERSITY-OF-NEW-MEXICO-D-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Arts and Sciences,P08216,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-NEW-MEXICO-D-COLLEGE-OF-ARTS-AND-SCIENCES-2021-2,3,FALSE,,,,,FALSE,https://artsci.unm.edu/college/index.html
US-UNIVERSITY-OF-PITTSBURGH-D-KENNETH-P-DIETRICH-SCHOOL-OF-ARTS-AND-SCIENCES-2023-5,US-UNIVERSITY-OF-PITTSBURGH,US-UNIVERSITY-OF-PITTSBURGH-D-KENNETH-P-DIETRICH-SCHOOL-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,Kenneth P. Dietrich School of Arts and Sciences,P09153,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-PITTSBURGH-D-KENNETH-P-DIETRICH-SCHOOL-OF-ARTS-AND-SCIENCES-2017-4,5,FALSE,,,,,TRUE,https://www.as.pitt.edu/news/meet-our-dean-adam-leibovich
US-UNIVERSITY-OF-ROCHESTER-D-SCHOOL-OF-ARTS-AND-SCIENCES-2023-2,US-UNIVERSITY-OF-ROCHESTER,US-UNIVERSITY-OF-ROCHESTER-D-SCHOOL-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Interim Dean,School of Arts & Sciences,P09154,2023-01-01,year,2025-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-ROCHESTER-D-SCHOOL-OF-ARTS-AND-SCIENCES-2014-1,2,FALSE,,,,,TRUE,https://www.rochester.edu/provost/j-albert-al-c-uy-named-interim-dean-of-the-school-of-arts-sciences/
US-UNIVERSITY-OF-TEXAS-ARLINGTON-D-COLLEGE-OF-LIBERAL-ARTS-2023-4,US-UNIVERSITY-OF-TEXAS-ARLINGTON,US-UNIVERSITY-OF-TEXAS-ARLINGTON-D-COLLEGE-OF-LIBERAL-ARTS,dean,r1-arts-deans.json,Dean,College of Liberal Arts,P09155,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-TEXAS-ARLINGTON-D-COLLEGE-OF-LIBERAL-ARTS-2021-3,4,FALSE,,,,,FALSE,https://www.uta.edu/news/news-releases/2023/02/24/uta-selects-elizabeth-terese-newman-as-dean-of-college-of-liberal-arts
US-UNIVERSITY-OF-TEXAS-DALLAS-D-SCHOOL-OF-BEHAVIORAL-AND-BRAIN-SCIENCES-2023-2,US-UNIVERSITY-OF-TEXAS-DALLAS,US-UNIVERSITY-OF-TEXAS-DALLAS-D-SCHOOL-OF-BEHAVIORAL-AND-BRAIN-SCIENCES,dean,r1-arts-deans.json,Interim Dean,School of Behavioral and Brain Sciences,P09156,2023-01-01,year,2024-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-TEXAS-DALLAS-D-SCHOOL-OF-BEHAVIORAL-AND-BRAIN-SCIENCES-1989-1,2,FALSE,,,,,TRUE,https://news.utdallas.edu/faculty-staff/woods-bbs-dean-2024/
US-VANDERBILT-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCE-2023-6,US-VANDERBILT-UNIVERSITY,US-VANDERBILT-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCE,dean,r1-arts-deans.json,Dean,College of Arts and Science,P09157,2023-01-01,year,2026-01-01,year,FALSE,FALSE,FALSE,FALSE,narrative_conversion,"began as interim (one-year term, April/July 2023) then appointed.",FALSE,,FALSE,FALSE,FALSE,,US-VANDERBILT-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCE-2018-5,6,FALSE,,,,,,https://news.vanderbilt.edu/2026/02/19/vanderbilt-college-of-arts-and-science-names-jason-merchant-as-new-dean/
US-VIRGINIA-COMMONWEALTH-UNIVERSITY-D-COLLEGE-OF-HUMANITIES-AND-SCIENCES-2023-13,US-VIRGINIA-COMMONWEALTH-UNIVERSITY,US-VIRGINIA-COMMONWEALTH-UNIVERSITY-D-COLLEGE-OF-HUMANITIES-AND-SCIENCES,dean,r1-arts-deans.json,Dean,College of Humanities and Sciences,P09158,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,narrative_two_appointments,"Served as interim dean starting 2022, then named permanent dean in 2023.",FALSE,,FALSE,FALSE,FALSE,,US-VIRGINIA-COMMONWEALTH-UNIVERSITY-D-COLLEGE-OF-HUMANITIES-AND-SCIENCES-2020-12,13,FALSE,,,,,TRUE,https://chs.vcu.edu/about/directory/dean-and-senior-leadership/
US-WAKE-FOREST-UNIVERSITY-D-WAKE-FOREST-COLLEGE-2023-6,US-WAKE-FOREST-UNIVERSITY,US-WAKE-FOREST-UNIVERSITY-D-WAKE-FOREST-COLLEGE,dean,r1-arts-deans.json,Dean,Wake Forest College (College and Graduate School of Arts & Sciences),P09159,2023-01-01,year,,,FALSE,TRUE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-WAKE-FOREST-UNIVERSITY-D-WAKE-FOREST-COLLEGE-2022-5,6,FALSE,,,,,FALSE,https://news.wfu.edu/2023/03/16/wfu-names-jackie-krasas-dean-of-the-college-and-graduate-school-of-arts-sciences/
US-COLUMBIA-UNIVERSITY-D-SCHOOL-OF-THE-ARTS-2023-4,US-COLUMBIA-UNIVERSITY,US-COLUMBIA-UNIVERSITY-D-SCHOOL-OF-THE-ARTS,dean,r1-arts-deans.json,Arts/Humanities Dean,School of the Arts,P09160,2023-01-01,year,,,FALSE,TRUE,TRUE,TRUE,narrative_outruns,"Appointed interim dean in fall 2023 (effective July 19, 2023);",TRUE,"Appointed interim dean in fall 2023 (effective July 19, 2023);",FALSE,FALSE,TRUE,US-COLUMBIA-UNIVERSITY-D-SCHOOL-OF-THE-ARTS-2024-5,US-COLUMBIA-UNIVERSITY-D-SCHOOL-OF-THE-ARTS-2007-3,4,FALSE,,,,,,https://arts.columbia.edu/news/sarah-cole-appointed-dean-school-arts
US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-COLLEGE-OF-HUMANITIES-AND-FINE-ARTS-2023-2,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-COLLEGE-OF-HUMANITIES-AND-FINE-ARTS,dean,r1-arts-deans.json,Arts/Humanities Dean,College of Humanities and Fine Arts,P09161,2023-01-01,year,2024-01-01,year,FALSE,FALSE,TRUE,TRUE,narrative_allocated,"Served as interim dean for one year (2023-2024) after Barbara Krauthamer's departure, then returned to the History faculty.",FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-COLLEGE-OF-HUMANITIES-AND-FINE-ARTS-2020-1,2,FALSE,,,,,,https://www.umass.edu/news/article/lupe-davidson-named-dean-college-humanities-and-fine-arts
US-UNIVERSITY-OF-ROCHESTER-D-COLLEGE-OF-ARTS-SCIENCES-AND-ENGINEERING-2023-1,US-UNIVERSITY-OF-ROCHESTER,US-UNIVERSITY-OF-ROCHESTER-D-COLLEGE-OF-ARTS-SCIENCES-AND-ENGINEERING,dean,r1-arts-deans.json,Arts/Humanities Dean,"College of Arts, Sciences and Engineering",P09162,2023-01-01,year,2024-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Arts/Humanities Dean,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,FALSE,https://www.rochester.edu/newscenter/nicole-s-sampson-appointed-dean-school-of-arts-and-sciences-560702/
US-UNIVERSITY-OF-TULSA-D-KENDALL-COLLEGE-OF-ARTS-AND-SCIENCES-2023-3,US-UNIVERSITY-OF-TULSA,US-UNIVERSITY-OF-TULSA-D-KENDALL-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Arts/Humanities Dean,Kendall College of Arts and Sciences,P09163,2023-01-01,year,2024-01-01,year,FALSE,FALSE,TRUE,TRUE,narrative_two_appointments,"Served as interim dean following Karen Petersen's spring 2023 departure to become president of Hendrix College, until Blaine Greteman's arrival in July 2024.",TRUE,"Served as interim dean following Karen Petersen's spring 2023 departure to become president of Hendrix College, until Blaine Greteman's arrival in July 2024.",FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-TULSA-D-KENDALL-COLLEGE-OF-ARTS-AND-SCIENCES-2021-2,3,FALSE,,,,,,https://www.depts.ttu.edu/artsandsciences/about/office_of_the_dean/tosha_dupras/index.php
