seat_id,institution_id,seat_level,unit_type,canonical_name,reports_to,reports_to_source_url,reports_to_year_observed,created_year,dissolved_year,predecessor_seat_id
US-NORTH-CAROLINA-STATE-UNIVERSITY-D-COLLEGE-OF-SCIENCES,US-NORTH-CAROLINA-STATE-UNIVERSITY,dean,arts_sciences,College of Sciences,,,,,,
US-UNIVERSITY-OF-MARYLAND-BALTIMORE-COUNTY-D-COLLEGE-OF-ARTS-HUMANITIES-AND-SOCIAL-SCIENCES,US-UNIVERSITY-OF-MARYLAND-BALTIMORE-COUNTY,dean,arts_sciences,"College of Arts, Humanities, and Social Sciences",,,,,,
US-UNIVERSITY-OF-MEMPHIS-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-MEMPHIS,dean,arts_sciences,College of Arts and Sciences,,,,,,
US-UNIVERSITY-OF-OKLAHOMA-D-DODGE-FAMILY-COLLEGE-OF-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-OKLAHOMA,dean,arts_sciences,Dodge Family College of Arts and Sciences,,,,,,
US-UNIVERSITY-OF-TEXAS-EL-PASO-D-COLLEGE-OF-SCIENCE,US-UNIVERSITY-OF-TEXAS-EL-PASO,dean,arts_sciences,College of Science,,,,,,
US-UNIVERSITY-OF-UTAH-D-COLLEGE-OF-SOCIAL-AND-BEHAVIORAL-SCIENCE,US-UNIVERSITY-OF-UTAH,dean,arts_sciences,College of Social and Behavioral Science,,,,,,
US-UNIVERSITY-OF-NEBRASKA-LINCOLN-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-NEBRASKA-LINCOLN,dean,arts_sciences,College of Arts and Sciences,,,,,,
US-UNIVERSITY-OF-TULSA-D-KENDALL-COLLEGE-OF-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-TULSA,dean,arts_sciences,Kendall College of Arts and Sciences,,,,1894,,
US-HUNTER-COLLEGE-D-SCHOOL-OF-ARTS-AND-SCIENCES,US-HUNTER-COLLEGE,dean,arts_sciences,School of Arts and Sciences,,,,1870,,
US-OAKLAND-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-OAKLAND-UNIVERSITY,dean,arts_sciences,College of Arts and Sciences,,,,1957,,
US-FLORIDA-STATE-UNIVERSITY-D-COLLEGE-OF-FINE-ARTS,US-FLORIDA-STATE-UNIVERSITY,dean,creative_arts,College of Fine Arts,,,,,,
US-TEMPLE-UNIVERSITY-D-KLEIN-COLLEGE-OF-MEDIA-AND-COMMUNICATION,US-TEMPLE-UNIVERSITY,dean,creative_arts,Klein College of Media and Communication,,,,,,
US-ARKANSAS-STATE-UNIVERSITY-D-COLLEGE-OF-AGRICULTURE,US-ARKANSAS-STATE-UNIVERSITY,dean,agriculture,College of Agriculture,,,,1909,,
US-CHAPMAN-UNIVERSITY-D-SCHOOL-OF-PHARMACY,US-CHAPMAN-UNIVERSITY,dean,pharmacy,School of Pharmacy,,,,1861,,
US-UNIVERSITY-OF-TEXAS-TYLER-D-BEN-AND-MAYTEE-FISCH-COLLEGE-OF-PHARMACY,US-UNIVERSITY-OF-TEXAS-TYLER,dean,pharmacy,Ben and Maytee Fisch College of Pharmacy,,,,1971,,
US-UNIVERSITY-OF-NEVADA-LAS-VEGAS-D-LEE-BUSINESS-SCHOOL,US-UNIVERSITY-OF-NEVADA-LAS-VEGAS,dean,business,Lee Business School,,,,,,
US-WASHINGTON-STATE-UNIVERSITY-D-CARSON-COLLEGE-OF-BUSINESS,US-WASHINGTON-STATE-UNIVERSITY,dean,business,Carson College of Business,,,,,,
US-UNIVERSITY-OF-NEVADA-LAS-VEGAS-D-KIRK-KERKORIAN-SCHOOL-OF-MEDICINE-AT-UNLV,US-UNIVERSITY-OF-NEVADA-LAS-VEGAS,dean,medicine,Kirk Kerkorian School of Medicine at UNLV,,,,,,
US-UNIVERSITY-OF-TEXAS-AUSTIN-D-DELL-MEDICAL-SCHOOL,US-UNIVERSITY-OF-TEXAS-AUSTIN,dean,medicine,Dell Medical School,,,,,,
US-UNIVERSITY-OF-MARYLAND-BALTIMORE-COUNTY-D-COLLEGE-OF-ENGINEERING-AND-INFORMATION-TECHNOLOG,US-UNIVERSITY-OF-MARYLAND-BALTIMORE-COUNTY,dean,engineering,College of Engineering and Information Technology,,,,,,
US-LIBERTY-UNIVERSITY-D-SCHOOL-OF-NURSING,US-LIBERTY-UNIVERSITY,dean,nursing,School of Nursing,,,,,,
US-OKLAHOMA-CITY-UNIVERSITY-D-KRAMER-SCHOOL-OF-NURSING,US-OKLAHOMA-CITY-UNIVERSITY,dean,nursing,Kramer School of Nursing,,,,,,
US-SACRED-HEART-UNIVERSITY-D-DR-SUSAN-L-DAVIS-AND-RICHARD-J-HENLEY-COLLEGE-OF,US-SACRED-HEART-UNIVERSITY,dean,nursing,Dr. Susan L. Davis and Richard J. Henley College of Nursing,,,,1963,,
US-TEXAS-WOMANS-UNIVERSITY-D-COLLEGE-OF-NURSING,US-TEXAS-WOMANS-UNIVERSITY,dean,nursing,College of Nursing,,,,,,
US-TEMPLE-UNIVERSITY-D-BARNETT-COLLEGE-OF-PUBLIC-HEALTH,US-TEMPLE-UNIVERSITY,dean,public_health,Barnett College of Public Health,,,,,,
US-MONTCLAIR-STATE-UNIVERSITY-D-COLLEGE-FOR-EDUCATION-AND-ENGAGED-LEARNING,US-MONTCLAIR-STATE-UNIVERSITY,dean,education,College for Education and Engaged Learning,,,,1908,,
US-SAM-HOUSTON-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-SAM-HOUSTON-STATE-UNIVERSITY,dean,education,College of Education,,,,1879,,
US-TARLETON-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-TARLETON-STATE-UNIVERSITY,dean,education,College of Education,,,,1899,,
US-UNIVERSITY-OF-TEXAS-TYLER-D-COLLEGE-OF-EDUCATION-AND-PSYCHOLOGY,US-UNIVERSITY-OF-TEXAS-TYLER,dean,education,College of Education and Psychology,,,,1971,,
US-UNIVERSITY-OF-CALIFORNIA-RIVERSIDE-D-SCHOOL-OF-EDUCATION,US-UNIVERSITY-OF-CALIFORNIA-RIVERSIDE,dean,education,School of Education,,,,,,
US-UNIVERSITY-OF-NEW-MEXICO-D-COLLEGE-OF-EDUCATION-AND-HUMAN-SCIENCES,US-UNIVERSITY-OF-NEW-MEXICO,dean,education,College of Education and Human Sciences,,,,,,
US-UNIVERSITY-OF-UTAH-D-COLLEGE-OF-EDUCATION,US-UNIVERSITY-OF-UTAH,dean,education,College of Education,,,,,,
US-MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY-D-COLLEGE-OF-ARTS-SCIENCES-AND-EDUCATION,US-MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,dean,arts_sciences,"College of Arts, Sciences, and Education",,,,,,
US-SOUTHERN-METHODIST-UNIVERSITY-D-DEDMAN-COLLEGE-OF-HUMANITIES-AND-SCIENCES,US-SOUTHERN-METHODIST-UNIVERSITY,dean,arts_sciences,Dedman College of Humanities and Sciences,,,,,,
US-UNIVERSITY-OF-ALABAMA-HUNTSVILLE-D-COLLEGE-OF-SCIENCE,US-UNIVERSITY-OF-ALABAMA-HUNTSVILLE,dean,arts_sciences,College of Science,,,,1950,,
US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-D-COLLEGE-OF-LETTERS-AND-SCIENCE,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY,dean,arts_sciences,College of Letters & Science,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES-D-COLLEGE-OF-LETTERS-AND-SCIENCE,US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES,dean,arts_sciences,College of Letters and Science,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO-D-SCHOOL-OF-SOCIAL-SCIENCES,US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO,dean,arts_sciences,School of Social Sciences,,,,,,
US-UNIVERSITY-OF-COLORADO-DENVER-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-COLORADO-DENVER,dean,arts_sciences,College of Liberal Arts and Sciences,,,,,,
US-UNIVERSITY-OF-MAINE-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-MAINE,dean,arts_sciences,College of Liberal Arts and Sciences,,,,,,
US-UNIVERSITY-OF-ROCHESTER-D-SCHOOL-OF-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-ROCHESTER,dean,arts_sciences,School of Arts & Sciences,,,,,,
US-YALE-UNIVERSITY-D-FACULTY-OF-ARTS-AND-SCIENCES,US-YALE-UNIVERSITY,dean,arts_sciences,Faculty of Arts and Sciences,,,,,,
US-BOWLING-GREEN-STATE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-BOWLING-GREEN-STATE-UNIVERSITY,dean,arts_sciences,College of Arts and Sciences,,,,1910,,
US-ILLINOIS-STATE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-ILLINOIS-STATE-UNIVERSITY,dean,arts_sciences,College of Arts and Sciences,,,,1857,,
US-LOYOLA-MARYMOUNT-UNIVERSITY-D-COLLEGE-OF-LIBERAL-ARTS,US-LOYOLA-MARYMOUNT-UNIVERSITY,dean,arts_sciences,College of Liberal Arts,,,,1911,,
US-UNIVERSITY-OF-FINDLAY-D-COLLEGE-OF-PHARMACY,US-UNIVERSITY-OF-FINDLAY,dean,pharmacy,College of Pharmacy,,,,1882,,
US-UNIVERSITY-OF-TEXAS-RIO-GRANDE-VALLEY-CENTRAL,US-UNIVERSITY-OF-TEXAS-RIO-GRANDE-VALLEY,president,central,Office of the President,,,,2013,,
US-RUTGERS-UNIVERSITY-D-RUTGERS-LAW-SCHOOL,US-RUTGERS-UNIVERSITY,dean,law,Rutgers Law School,,,,,,
US-TEXAS-CHRISTIAN-UNIVERSITY-D-ANNE-BURNETT-MARION-SCHOOL-OF-MEDICINE-AT-TEXAS,US-TEXAS-CHRISTIAN-UNIVERSITY,dean,medicine,Anne Burnett Marion School of Medicine at Texas Christian University (Burnett School of Medicine at TCU),,,,1873,,
US-WASHINGTON-STATE-UNIVERSITY-D-ELSON-S-FLOYD-COLLEGE-OF-MEDICINE,US-WASHINGTON-STATE-UNIVERSITY,dean,medicine,Elson S. Floyd College of Medicine,,,,,,
US-GRAND-CANYON-UNIVERSITY-D-COLLEGE-OF-NURSING-AND-HEALTH-CARE-PROFESSIONS,US-GRAND-CANYON-UNIVERSITY,dean,nursing,College of Nursing and Health Care Professions,,,,,,
US-HOFSTRA-UNIVERSITY-D-HOFSTRA-NORTHWELL-SCHOOL-OF-NURSING-AND-PHYSICIA,US-HOFSTRA-UNIVERSITY,dean,nursing,Hofstra Northwell School of Nursing and Physician Assistant Studies,,,,,,
US-NORTHEASTERN-UNIVERSITY-D-SCHOOL-OF-NURSING,US-NORTHEASTERN-UNIVERSITY,dean,nursing,School of Nursing,,,,,,
US-SETON-HALL-UNIVERSITY-D-COLLEGE-OF-NURSING,US-SETON-HALL-UNIVERSITY,dean,nursing,College of Nursing,,,,1856,,
US-UNION-UNIVERSITY-D-SCHOOL-OF-NURSING,US-UNION-UNIVERSITY,dean,nursing,School of Nursing,,,,,,
US-WILKES-UNIVERSITY-D-PASSAN-SCHOOL-OF-NURSING,US-WILKES-UNIVERSITY,dean,nursing,Passan School of Nursing,,,,,,
US-LOMA-LINDA-UNIVERSITY-D-SCHOOL-OF-PUBLIC-HEALTH,US-LOMA-LINDA-UNIVERSITY,dean,public_health,School of Public Health,,,,1905,,
US-AUGUSTA-UNIVERSITY-D-COLLEGE-OF-EDUCATION-AND-HUMAN-DEVELOPMENT,US-AUGUSTA-UNIVERSITY,dean,education,College of Education and Human Development,,,,1828,,
US-CLEMSON-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-CLEMSON-UNIVERSITY,dean,education,College of Education,,,,,,
US-LAMAR-UNIVERSITY-D-COLLEGE-OF-EDUCATION-AND-HUMAN-DEVELOPMENT,US-LAMAR-UNIVERSITY,dean,education,College of Education and Human Development,,,,,,
US-LOUISIANA-TECH-UNIVERSITY-D-COLLEGE-OF-EDUCATION-AND-HUMAN-SCIENCES,US-LOUISIANA-TECH-UNIVERSITY,dean,education,College of Education and Human Sciences,,,,1894,,
US-MIAMI-UNIVERSITY-D-COLLEGE-OF-EDUCATION-HEALTH-AND-SOCIETY,US-MIAMI-UNIVERSITY,dean,education,"College of Education, Health and Society",,,,1809,,
US-MONTANA-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION-HEALTH-AND-HUMAN-DEVELOPMEN,US-MONTANA-STATE-UNIVERSITY,dean,education,"College of Education, Health and Human Development",,,,,,
US-UNIVERSITY-OF-TEXAS-RIO-GRANDE-VALLEY-D-COLLEGE-OF-EDUCATION-AND-P-16-INTEGRATION,US-UNIVERSITY-OF-TEXAS-RIO-GRANDE-VALLEY,dean,education,College of Education and P-16 Integration,,,,2013,,
US-UNIVERSITY-OF-CENTRAL-ARKANSAS-D-COLLEGE-OF-EDUCATION,US-UNIVERSITY-OF-CENTRAL-ARKANSAS,dean,education,College of Education,,,,,,
US-KENT-STATE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-KENT-STATE-UNIVERSITY,dean,arts_sciences,College of Arts and Sciences,,,,,,
US-RENSSELAER-POLYTECHNIC-INSTITUTE-D-SCHOOL-OF-SCIENCE,US-RENSSELAER-POLYTECHNIC-INSTITUTE,dean,arts_sciences,School of Science,,,,,,
US-UNIVERSITY-OF-HOUSTON-D-COLLEGE-OF-NATURAL-SCIENCES-AND-MATHEMATICS,US-UNIVERSITY-OF-HOUSTON,dean,arts_sciences,College of Natural Sciences and Mathematics,,,,,,
US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-COLLEGE-OF-SOCIAL-AND-BEHAVIORAL-SCIENCES,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST,dean,arts_sciences,College of Social and Behavioral Sciences,,,,,,
US-UNIVERSITY-OF-TEXAS-DALLAS-D-SCHOOL-OF-NATURAL-SCIENCES-AND-MATHEMATICS,US-UNIVERSITY-OF-TEXAS-DALLAS,dean,arts_sciences,School of Natural Sciences and Mathematics,,,,,,
US-FORDHAM-UNIVERSITY-D-FORDHAM-COLLEGE-OF-ARTS-AND-SCIENCES,US-FORDHAM-UNIVERSITY,dean,arts_sciences,Fordham College of Arts and Sciences,,,,1841,,
US-TEXAS-A-AND-M-UNIVERSITY-D-COLLEGE-OF-LIBERAL-ARTS,US-TEXAS-A-AND-M-UNIVERSITY,dean,arts_sciences,College of Liberal Arts,,,,,,
US-UNIVERSITY-OF-COLORADO-BOULDER-D-COLLEGE-OF-MEDIA-COMMUNICATION-AND-INFORMATION,US-UNIVERSITY-OF-COLORADO-BOULDER,dean,creative_arts,College of Media Communication and Information,,,,,,
US-INDIANA-UNIVERSITY-BLOOMINGTON-D-MEDIA-SCHOOL,US-INDIANA-UNIVERSITY-BLOOMINGTON,dean,creative_arts,The Media School,,,,,,
US-NEW-SCHOOL-D-COLLEGE-OF-PERFORMING-ARTS,US-NEW-SCHOOL,dean,creative_arts,College of Performing Arts,,,,1919,,
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA-D-GLORYA-KAUFMAN-SCHOOL-OF-DANCE,US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,dean,creative_arts,Glorya Kaufman School of Dance,,,,,,
US-NORTH-CAROLINA-A-AND-T-STATE-UNIVERSITY-D-COLLEGE-OF-AGRICULTURE-AND-ENVIRONMENTAL-SCIENCE,US-NORTH-CAROLINA-A-AND-T-STATE-UNIVERSITY,dean,agriculture,College of Agriculture and Environmental Sciences,,,,1891,,
US-TENNESSEE-TECHNOLOGICAL-UNIVERSITY-D-COLLEGE-OF-AGRICULTURE-AND-HUMAN-ECOLOGY,US-TENNESSEE-TECHNOLOGICAL-UNIVERSITY,dean,agriculture,College of Agriculture and Human Ecology,,,,1915,,
US-BINGHAMTON-UNIVERSITY-D-SCHOOL-OF-PHARMACY-AND-PHARMACEUTICAL-SCIENCES,US-BINGHAMTON-UNIVERSITY,dean,pharmacy,School of Pharmacy and Pharmaceutical Sciences,,,,,,
US-MEDICAL-COLLEGE-OF-WISCONSIN-D-SCHOOL-OF-PHARMACY,US-MEDICAL-COLLEGE-OF-WISCONSIN,dean,pharmacy,School of Pharmacy,,,,1893,,
US-UNIVERSITY-OF-TEXAS-EL-PASO-D-SCHOOL-OF-PHARMACY,US-UNIVERSITY-OF-TEXAS-EL-PASO,dean,pharmacy,School of Pharmacy,,,,,,
US-UNIVERSITY-BUFFALO-D-GRADUATE-SCHOOL,US-UNIVERSITY-BUFFALO,dean,graduate,Graduate School,,,,,,
US-UNIVERSITY-OF-NEW-HAMPSHIRE-D-PETER-T-PAUL-COLLEGE-OF-BUSINESS-AND-ECONOMICS,US-UNIVERSITY-OF-NEW-HAMPSHIRE,dean,business,Peter T. Paul College of Business and Economics,,,,,,
US-UNIVERSITY-OF-RHODE-ISLAND-D-COLLEGE-OF-BUSINESS,US-UNIVERSITY-OF-RHODE-ISLAND,dean,business,College of Business,,,,,,
US-UNIVERSITY-OF-IDAHO-D-COLLEGE-OF-BUSINESS-AND-ECONOMICS,US-UNIVERSITY-OF-IDAHO,dean,business,College of Business and Economics,,,,,,
US-UNIVERSITY-OF-ILLINOIS-CHICAGO-D-UNIVERSITY-OF-ILLINOIS-CHICAGO-SCHOOL-OF-LAW,US-UNIVERSITY-OF-ILLINOIS-CHICAGO,dean,law,University of Illinois Chicago School of Law,,,,,,
US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN-D-CARLE-ILLINOIS-COLLEGE-OF-MEDICINE,US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN,dean,medicine,Carle Illinois College of Medicine,,,,,,
US-MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY-D-COLLEGE-OF-ENGINEERING-AND-COMPUTING,US-MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,dean,engineering,College of Engineering and Computing,,,,,,
US-UNIVERSITY-OF-NEW-HAMPSHIRE-D-COLLEGE-OF-ENGINEERING-AND-PHYSICAL-SCIENCES,US-UNIVERSITY-OF-NEW-HAMPSHIRE,dean,engineering,College of Engineering and Physical Sciences,,,,,,
US-MONTCLAIR-STATE-UNIVERSITY-D-SCHOOL-OF-NURSING,US-MONTCLAIR-STATE-UNIVERSITY,dean,nursing,School of Nursing,,,,1908,,
US-UNIVERSITY-OF-MICHIGAN-FLINT-D-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-MICHIGAN-FLINT,dean,nursing,School of Nursing,,,,,,
US-UNIVERSITY-OF-NEVADA-RENO-D-ORVIS-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-NEVADA-RENO,dean,nursing,Orvis School of Nursing,,,,,,
US-AMERICAN-UNIVERSITY-D-SCHOOL-OF-EDUCATION,US-AMERICAN-UNIVERSITY,dean,education,School of Education,,,,,,
US-ARKANSAS-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION-AND-BEHAVIORAL-SCIENCE,US-ARKANSAS-STATE-UNIVERSITY,dean,education,College of Education and Behavioral Science,,,,1909,,
US-BOWLING-GREEN-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION-AND-HUMAN-DEVELOPMENT,US-BOWLING-GREEN-STATE-UNIVERSITY,dean,education,College of Education and Human Development,,,,1910,,
US-CITY-UNIVERSITY-OF-SEATTLE-D-ALBRIGHT-SCHOOL-OF-EDUCATION,US-CITY-UNIVERSITY-OF-SEATTLE,dean,education,Albright School of Education,,,,1973,,
US-KENT-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION-HEALTH-AND-HUMAN-SERVICES,US-KENT-STATE-UNIVERSITY,dean,education,"College of Education, Health and Human Services",,,,,,
US-NORTHERN-ILLINOIS-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-NORTHERN-ILLINOIS-UNIVERSITY,dean,education,College of Education,,,,1895,,
US-TEXAS-A-AND-M-UNIVERSITY-D-COLLEGE-OF-EDUCATION-AND-HUMAN-DEVELOPMENT,US-TEXAS-A-AND-M-UNIVERSITY,dean,education,College of Education and Human Development,,,,,,
US-UNIVERSITY-OF-LA-VERNE-D-LAFETRA-COLLEGE-OF-EDUCATION,US-UNIVERSITY-OF-LA-VERNE,dean,education,LaFetra College of Education,,,,,,
US-UNIVERSITY-OF-MAINE-D-COLLEGE-OF-EDUCATION-AND-HUMAN-DEVELOPMENT,US-UNIVERSITY-OF-MAINE,dean,education,College of Education and Human Development,,,,,,
US-UNIVERSITY-OF-VERMONT-D-COLLEGE-OF-EDUCATION-AND-SOCIAL-SERVICES,US-UNIVERSITY-OF-VERMONT,dean,education,College of Education and Social Services,,,,,,
US-CARNEGIE-MELLON-UNIVERSITY-D-MELLON-COLLEGE-OF-SCIENCE,US-CARNEGIE-MELLON-UNIVERSITY,dean,arts_sciences,Mellon College of Science,,,,,,
US-CLEMSON-UNIVERSITY-D-COLLEGE-OF-BEHAVIORAL-SOCIAL-AND-HEALTH-SCIENCES,US-CLEMSON-UNIVERSITY,dean,arts_sciences,"College of Behavioral, Social and Health Sciences",,,,,,
US-NORTH-CAROLINA-A-AND-T-STATE-UNIVERSITY-D-COLLEGE-OF-SCIENCE-AND-TECHNOLOGY,US-NORTH-CAROLINA-A-AND-T-STATE-UNIVERSITY,dean,arts_sciences,College of Science and Technology,,,,1891,,
US-PURDUE-UNIVERSITY-D-COLLEGE-OF-SCIENCE,US-PURDUE-UNIVERSITY,dean,arts_sciences,College of Science,,,,,,
US-UNIVERSITY-OF-CHICAGO-D-DIVISION-OF-THE-ARTS-AND-HUMANITIES,US-UNIVERSITY-OF-CHICAGO,dean,arts_sciences,Division of the Arts & Humanities,,,,,,
US-UNIVERSITY-OF-IDAHO-D-COLLEGE-OF-LETTERS-ARTS-AND-SOCIAL-SCIENCES,US-UNIVERSITY-OF-IDAHO,dean,arts_sciences,"College of Letters, Arts and Social Sciences",,,,,,
US-UNIVERSITY-OF-NEVADA-LAS-VEGAS-D-COLLEGE-OF-SCIENCES,US-UNIVERSITY-OF-NEVADA-LAS-VEGAS,dean,arts_sciences,College of Sciences,,,,,,
US-UNIVERSITY-OF-NEVADA-RENO-D-COLLEGE-OF-LIBERAL-ARTS,US-UNIVERSITY-OF-NEVADA-RENO,dean,arts_sciences,College of Liberal Arts,,,,,,
US-UNIVERSITY-OF-NEW-HAMPSHIRE-D-COLLEGE-OF-LIBERAL-ARTS,US-UNIVERSITY-OF-NEW-HAMPSHIRE,dean,arts_sciences,College of Liberal Arts,,,,,,
US-YALE-UNIVERSITY-D-SCHOOL-OF-HUMANITIES,US-YALE-UNIVERSITY,dean,arts_sciences,School of Humanities,,,,,,
US-INDIANA-STATE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-INDIANA-STATE-UNIVERSITY,dean,arts_sciences,College of Arts and Sciences,,,,,,
US-ROWAN-UNIVERSITY-D-COLLEGE-OF-LIBERAL-ARTS,US-ROWAN-UNIVERSITY,dean,arts_sciences,"College of Liberal Arts (now Ric Edelman College of Communication, Humanities & Social Sciences)",,,,1923,,
US-TUFTS-UNIVERSITY-D-SCHOOL-OF-THE-MUSEUM-OF-FINE-ARTS,US-TUFTS-UNIVERSITY,dean,creative_arts,School of the Museum of Fine Arts (SMFA),,,,,,
US-TARLETON-STATE-UNIVERSITY-D-COLLEGE-OF-AGRICULTURE-AND-NATURAL-RESOURCES,US-TARLETON-STATE-UNIVERSITY,dean,agriculture,College of Agriculture and Natural Resources,,,,1899,,
US-WILLIAM-CAREY-UNIVERSITY-D-SCHOOL-OF-PHARMACY,US-WILLIAM-CAREY-UNIVERSITY,dean,pharmacy,School of Pharmacy,,,,,,
US-WEST-VIRGINIA-UNIVERSITY-D-JOHN-CHAMBERS-COLLEGE-OF-BUSINESS-AND-ECONOMICS,US-WEST-VIRGINIA-UNIVERSITY,dean,business,John Chambers College of Business and Economics,,,,,,
US-UNIVERSITY-OF-LOUISVILLE-D-COLLEGE-OF-BUSINESS,US-UNIVERSITY-OF-LOUISVILLE,dean,business,College of Business,,,,,,
US-UNIVERSITY-OF-NORTH-DAKOTA-D-NISTLER-COLLEGE-OF-BUSINESS-AND-PUBLIC-ADMINISTR,US-UNIVERSITY-OF-NORTH-DAKOTA,dean,business,Nistler College of Business and Public Administration,,,,,,
US-AURORA-UNIVERSITY-D-SCHOOL-OF-NURSING,US-AURORA-UNIVERSITY,dean,nursing,School of Nursing,,,,,,
US-GEORGE-FOX-UNIVERSITY-D-COLLEGE-OF-NURSING,US-GEORGE-FOX-UNIVERSITY,dean,nursing,College of Nursing,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-IRVINE-D-SUE-AND-BILL-GROSS-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-CALIFORNIA-IRVINE,dean,nursing,Sue & Bill Gross School of Nursing,,,,,,
US-UNIVERSITY-OF-OKLAHOMA-HEALTH-SCIENCES-CENTER-D-FRAN-AND-EARL-ZIEGLER-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-OKLAHOMA-HEALTH-SCIENCES-CENTER,dean,nursing,Fran and Earl Ziegler College of Nursing,,,,1910,,
US-GEORGE-MASON-UNIVERSITY-D-COLLEGE-OF-PUBLIC-HEALTH,US-GEORGE-MASON-UNIVERSITY,dean,public_health,College of Public Health,,,,,,
US-UNIVERSITY-OF-NEVADA-RENO-D-SCHOOL-OF-PUBLIC-HEALTH,US-UNIVERSITY-OF-NEVADA-RENO,dean,public_health,School of Public Health,,,,,,
US-WEST-VIRGINIA-UNIVERSITY-D-SCHOOL-OF-PUBLIC-HEALTH,US-WEST-VIRGINIA-UNIVERSITY,dean,public_health,School of Public Health,,,,,,
US-BALL-STATE-UNIVERSITY-D-TEACHERS-COLLEGE,US-BALL-STATE-UNIVERSITY,dean,education,Teachers College,,,,1918,,
US-CALIFORNIA-STATE-UNIVERSITY-LOS-ANGELES-D-CHARTER-COLLEGE-OF-EDUCATION,US-CALIFORNIA-STATE-UNIVERSITY-LOS-ANGELES,dean,education,Charter College of Education,,,,1947,,
US-PORTLAND-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-PORTLAND-STATE-UNIVERSITY,dean,education,College of Education (Graduate School of Education),,,,1946,,
US-SOUTHERN-ILLINOIS-UNIVERSITY-EDWARDSVILLE-D-SCHOOL-OF-EDUCATION-HEALTH-AND-HUMAN-BEHAVIOR,US-SOUTHERN-ILLINOIS-UNIVERSITY-EDWARDSVILLE,dean,education,"School of Education, Health and Human Behavior",,,,,,
US-TEXAS-WOMANS-UNIVERSITY-D-COLLEGE-OF-PROFESSIONAL-EDUCATION,US-TEXAS-WOMANS-UNIVERSITY,dean,education,College of Professional Education,,,,,,
US-CLEMSON-UNIVERSITY-D-COLLEGE-OF-SCIENCE,US-CLEMSON-UNIVERSITY,dean,arts_sciences,College of Science,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-DAVIS-D-COLLEGE-OF-LETTERS-AND-SCIENCE,US-UNIVERSITY-OF-CALIFORNIA-DAVIS,dean,arts_sciences,College of Letters and Science,,,,,,
US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-COLLEGE-OF-NATURAL-SCIENCES,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST,dean,arts_sciences,College of Natural Sciences,,,,,,
US-UNIVERSITY-OF-UTAH-D-COLLEGE-OF-HUMANITIES,US-UNIVERSITY-OF-UTAH,dean,arts_sciences,College of Humanities,,,,,,
